category,events,points,tname,tid,tc,tbc,tbd,name,flag,zwid,podiums,upgrades
A,1,5,,,,,,Philipp Rogler (Persis-Racing-Team),de,1953255,,0
A,1,5,Team High Rollers,,c90101,7dc8e0,4b418c,1 Cycle Jockey,us,159182,,0
A,1,4,Bogdziewicz Team,,ffffff,0073b7,ffffff,Mi&#322;osz B&#322;aszczyk,pl,1593529,,0
A,1,4,Team CRYO-GEN,,ffffff,009fe3,0c1e4f,Vincent Davis  (CRYO-GEN Gulls),us,87402,,0
A,1,4,,,,,,Eric Tudor,us,3611,,0
A,1,4,Jamison - Cannondale,,ffffff,0073b7,ffffff,Steve Jamison,us,362232,,0
A,1,3,Dragstrip,,000000,e66c2c,000000,Luke Dragstra.Wattbike,ca,420492,,0
A,1,3,Gainz,,ffffff,0073b7,ffffff,patrick charles,us,16462,,0
A,1,3,Vision,,ffffff,2ea9e0,000000,Eric Li,ca,1377813,,0
A,1,2,Team CRYO-GEN,,ffffff,009fe3,0c1e4f,Terry Wilkinson (CRYO-GEN KIWIS),gb,383447,,0
B,5,151,BRT,,ffffff,050505,ff8100,Shane McQuillan [BRT],nz,1050046,,0
B,5,129,BRT,,ffffff,050505,ff8100,Terry Flynn,gb-eng,397987,,0
B,6,115,BRT,,ffffff,050505,ff8100,Angela MacRae (BRT),au,1332978,,0
B,3,101,,,,,,Coco Cadence,nl,397234,gold gold,0
B,3,95,BRT,,ffffff,050505,ff8100,Nate Bomans [BRT],ca,2732526,silver,0
B,5,95,BRT,,ffffff,050505,ff8100,Diane Bomans (BRT),ca,2481505,,0
B,5,93,BRT,,ffffff,050505,ff8100,Glebster Carr (BRT Omega),gb,572357,,0
B,3,85,TeamNL,,ffffff,ffa500,ffa500,Harm Verhoeven,nl,76649,gold,0
B,2,84,Ironworks,,ffffff,0073b7,ffffff,Andrew Stevenson,us,53705,silver bronze,0
B,2,60,,,,,,Ole-Johann Vals&oslash;,no,2918744,,0
B,1,50,United,,ffffff,0073b7,ffffff,Michael Hinds [UNITED],us,10140,gold,0
B,1,50,DIRT,,29ec34,211208,df6a0d,BoBByG (DIRTy Wattz),ca,678429,gold,0
B,1,50,,,,,,Chris Chapman,us,860031,gold,0
B,1,47,,,,,,Justin Gosling,us,129492,silver,0
B,1,47,,,,,,Per Strom,no,2180822,silver,0
B,2,46,Diagnose,,faf4f4,0073b7,240303,Rolle Rolli,de,3417014,,0
B,1,45,,,,,,Ed Hackett,gb,3080110,bronze,0
B,1,45,J&aelig;ren Zwift Riders,,ffffff,000000,de2020,Sigurd Gimre(SSS Express team),no,44564,bronze,0
B,2,44,FIFCYCLING,,ffffff,0073b7,ffffff,Joe Tillman,us,252248,silver,0
B,1,43,,,,,,Matthew Gosling,us,136145,,0
B,1,43,,,,,,Daniel M&uuml;ller4176,at,2700552,,0
B,1,43,DIRT,,29ec34,211208,df6a0d,Fremont Latimer (Eat DIRT 007),us,1310341,,0
B,1,42,Team Winforce,,ffffff,0073b7,ffffff,Rune Halvorsen,no,78046,gold,0
B,2,42,CHOCK,,ffffff,000000,575757,Josef Br&auml;nnstr&ouml;m Davidsson,se,844256,,0
B,1,41,Vikings,,c2c2c2,0073b7,ee6331,Trond Sannes Marthinsen [V],no,124057,,0
B,1,41,POAUTO - CeramicSpeed,,ffffff,20d6d6,007788,Chr. Poulsen,dk,530826,,0
B,1,39,,,,,,Krzysztof Pater,gb-sct,2861701,silver,0
B,1,39,,,,,,Wesley Schattevoet2055,nl,1521587,,0
B,1,39,,,,,,Brodie Runciman,gb-sct,418232,silver,0
B,1,39,,,,,,Uwe Richlik,de,1571567,,0
B,1,39,Scott-RackUltra,,ffffff,0073b7,ffffff,Maxime Hebert - Scott/RackUltra,ca,1027158,,0
B,1,37,Team QuickPay,,75c4e2,28303a,3e8fb7,Claus Nielsen [Aarhus MTB],dk,1570171,bronze,0
B,1,35,ZORROS,,ffffff,0073b7,ffffff,ARTURO LOPEZ CINTRON,mx,2169528,,0
B,1,35,KISS RT,,f56600,012350,84b7ca,Jacques La Cock (KRT),ca,69795,,0
B,1,33,,,,,,justin beck,ca,4440,,0
B,1,33,AUDI-B,,ffffff,0073b7,ffffff,Rodrigo Prudencio (Audi-SinFRENOS),us,1088836,,0
B,1,33,FFWD,,ffffff,62a3cc,ffffff,Bart Peeters [FFWD],be,1731822,,0
B,1,33,DBR,,ffffff,213ed6,ffffff,Thomas Schioldan S&oslash;rensen,dk,382111,,0
B,3,31,TeamFRL,,ffffff,ff0000,318ce7,Boris Baeritys (Fryslan Boppers),nl,39355,,0
B,1,31,,,,,,krystian dratwa,pl,888960,,0
B,1,31,,,,,,Roderick Loykens9244,nl,3003081,,0
B,1,29,,,,,,Dominick Brookes Freakshow,im,51761,bronze,0
B,1,29,,,,,,Keith Milne,ca,3033975,,0
B,1,29,,,,,,Nate Thayer,us,888841,,0
B,1,29,Warriors,,ffffff,2b0000,ffffff,Eric Shtapler .Warriors.,ca,945276,,0
B,1,27,BRT,,ffffff,050505,ff8100,David Val&eacute;rio,pt,1247113,,0
B,1,27,,,,,,Valentin Bouchez,fr,2174664,,0
B,1,27,DWB PDX,,ffd700,000000,ffd700,scott carroll (DWB PDX),us,17356,,0
B,1,27,Team AHDR,,fc6955,55d4fc,ffffff,Darren Bramwell (AHDR Cheesecake Bombers),au,131612,,0
B,1,25,,,,,,Pieter Van der Borght 4738,be,51505,,0
B,1,25,DZR,,ffffff,ff0000,ffffff,Lars Bluhme (misfits),dk,3029843,,0
B,1,25,,,,,,Dominic Picard,ca,1123,,0
B,1,23,,,,,,Garrett Wolfford2341,us,1325656,,0
B,1,23,Warriors,,ffffff,2b0000,ffffff,Bob Grossman .Warriors.,ca,460709,,0
B,1,23,IRIS-Bob Cyclo,,ffffff,0073b7,ffffff,Martin Faucher,ca,762011,,0
B,1,21,BRT,,ffffff,050505,ff8100,Andrew Oxley (BRT Omega),im,2188663,,0
B,1,21,,,,,,Christian PDK,de,915443,,0
B,1,21,Team G&aring;ping,,ffffff,249af7,2c3628,Inge Amlien,no,6518,,0
B,1,21,,,,,,Matt Seavey,us,1562942,,0
B,1,21,,,,,,Allain Legacy,ca,978114,bronze,0
B,1,19,,,,,,Maarten van Bussel,nl,1085256,,0
B,1,19,SZ,,ffffff,285697,ffd700,Calle Olsen [SZ] (SZ Oden),se,845916,,0
B,1,19,HWCC,,cf1,0073b7,ffffff,Jeremy Crook- (HWCC Invincibles),gb,100220,,0
B,1,17,,,,,,Marius Folkersen7903,dk,3232074,,0
B,1,17,B2C2,,ffffff,00b7da,ec7936,Cole Tamburri3030,fr,703171,,0
B,1,17,,,,,,Joris Koetsveld,nl,647215,,0
B,1,17,The Club Roule,,ffffff,0073b7,f74141,Justin Brohard (The Club Roule),us,1302995,,0
B,1,17,,,,,,Will Harrington7172,ca,3194255,,0
B,1,15,BZR eCycling Team,,f3f300,111111,dd4b39,Maarten Van Ham(BZR),be,1380181,,0
B,1,15,Team KOTW,,ffffff,0073b7,000000,leahn parry,gb,456495,,0
B,1,15,,,,,,Nicky van Kessel,nl,1105329,,0
B,2,15,,,,,,John Field,us,27901,,0
B,1,15,,,,,,Jean-Francois Gibeault,ca,1797257,,0
B,2,13,,,,,,OVCX RACER OVCXCROSS,fr,1600909,,0
B,1,13,UNO-X,,ffffff,ffbd00,bd3100,Jens Haugland [Uno-X],no,590192,,0
B,1,13,Vikings,,c2c2c2,0073b7,ee6331,Morten M&oslash;lmann [V] (Skoll),no,430609,,0
B,1,13,Tunge Gir,,ffffff,0073b7,ffffff,Richard Skinstad-Jansen,no,61248,,0
B,1,13,KIRCHMAIR e-Cycling,,210606,f2e80d,000103,Philipp Pene (KC-B6),de,3018120,,0
B,1,13,,,,,,M Crawford (rippedgeek1@gmail.com),ca,1612857,,0
B,1,11,Team Cycling Power,,000000,e6e6eb,171515,Klaus Borge (Cycling Power 1),dk,1815253,,0
B,1,11,,,,,,Hot Pain BSR,us,837661,,0
B,1,10,,,,,,Garry Plant,gb,807437,,0
B,1,10,DIRT,,29ec34,211208,df6a0d,Jamie Roszel [DIRT],us,2203891,,0
B,1,9,,,,,,Amo Wayte,gb,2089188,,0
B,1,9,Stages SuperCube,,ffffff,0073b7,ffffff,Donny Warbritton (Stages Cycling - A),us,7293,,0
B,1,9,,,,,,Pali  Pali GIRALDA (SEV),es,1803956,,0
B,1,9,INDUSTRI,,ffffff,0073b7,ff1919,Mikael Eklund Industrihandel,se,862371,,0
B,1,9,,,,,,Hugo bert,de,1570329,,0
B,1,9,Team Type 1,,ffffff,0073b7,ffffff,Jeremy Scoones (TT1 Bolus),gb,1946369,,0
B,1,8,CK Aarhus,,ffffff,0073b7,ffffff,Max Holst Knudsen,dk,1094192,,0
B,1,8,,,,,,Marcin Ziebro,pl,504048,,0
B,1,8,,,,,,C eeKick 4381,us,165383,,0
B,1,8,Innovation,,000000,52ff33,000000,Steve Lynn,gb,1740510,,0
B,1,8,CANYON COALITION,,ff00ff,0000ff,ff00ff,Aaron Hunt (COALITION B),gb-sct,1600621,,0
B,1,7,,,,,,Chris Davy,us,480287,,0
B,1,7,BRT,,ffffff,050505,ff8100,Jim Connally (BRT Cosmos),us,251879,,0
B,1,7,,,,,,Michael K.,de,1600053,,0
B,1,7,TFC,,111111,f3f300,111111,Daniel Farren (TFC),gb-eng,375988,,0
B,1,7,Team Type 1,,ffffff,0073b7,ffffff,Tom Naden [TT1F] (TT1 Looped),us,666802,,0
B,1,7,,,,,,"J. Serr RSC Bretten [C,B]",de,1415487,,0
B,1,6,ZESP,,000000,fabd00,ff0d01,EduFdezRivas (ZESP),es,2078209,,0
B,2,6,,,,,,Zachary. Knapp6256,us,3374989,,1
B,1,6,ART,,ffffff,b70037,0a0909,Gustaf Lindqvist,se,184962,,0
B,1,6,,,,,,Codey Yost,us,2840795,,0
B,1,5,,,,,,M Morrill,us,2079252,,0
B,1,5,ZESP,,000000,fabd00,ff0d01,Luciano Pollastri (ZESP Jerbos),fr,1965038,,0
B,1,5,DZR,,ffffff,ff0000,ffffff,Jean Bang &#039;SSNC&#039; [DZR] (Crank Crushers),dk,1753392,,0
B,1,5,Gastown,,ffffdd,000000,d92727,Andrew Lepper [Gastown],ca,2184422,,0
B,1,5,,,,,,Barre Van O beek,be,1386823,,0
B,1,5,,,,,,Jan Vanek,cz,1347331,,0
B,1,5,BZR eCycling Team,,f3f300,111111,dd4b39,Jan De Wit,be,1505542,,0
B,1,4,,,,,,T(hom) Robinson-Shickluna/Catalyst,us,180522,,0
B,1,4,,,,,,John Gossett7113,us,1059504,,0
B,1,4,,,,,,Brian FPJ (Turysport),es,1977260,,0
B,1,4,,,,,,Patrick Myall_4293,us,1558061,,0
B,1,4,,,,,,Justin Flynn,us,921507,,0
B,1,3,BZR eCycling Team,,f3f300,111111,dd4b39,Thomas (BZR Lions 9),be,1000915,,0
B,1,3,,,,,,Michael Harris,us,589713,,0
B,1,3,Team RAVE,,000000,ccff00,ff69b4,Laura Honhart [RAVE],us,1658168,,0
B,1,3,Victoria Wheelers,,f7f7f7,0d0000,ffe033,St&eacute;phane Tran,ca,458588,,0
B,1,3,SUMO,,a30000,000000,f0e21f,Mounir El Guerouaoui,se,195504,,0
B,1,2,,,,,,zander Kristiansen,dk,3565391,,0
B,1,2,NCC,,ff0000,000000,0098ff,Mads Hermansen,dk,1907880,,0
B,1,2,,,,,,Jeff Edes&#9996;&#65039;,us,162646,,0
B,1,2,,,,,,Mark Harrison,gb,2549182,,0
B,1,2,,,,,,Jesse Bartholomew 2610,us,445024,,0
B,1,1,,,,,,leonardo espinosa florez7226,co,2388732,,0
B,1,1,Dutch Diesel Cycling,,ffffff,ef7124,23398f,Cj Boyenger (DDC),us,205820,,0
B,1,1,,,,,,Simon Walker 6125,de,1471557,,0
B,1,1,,,,,,Mikkel Kidmose,dk,1605304,,0
C,4,65,Team CRYO-GEN,,ffffff,009fe3,0c1e4f,Alan Aslin (CRYO-GEN Magpies),gb,1105559,gold silver bronze,0
C,5,51,,,,,,Philipp Rellermeier,de,3226409,,0
C,4,50,,,,,,Kevin Beres,us,1286375,silver,0
C,2,42,ACC,,ffffff,c43636,c43636,Carl-H&aring;kon  Herland [ACC],no,971228,,0
C,1,34,,,,,,Barrie   Collins,us,1686828,gold,0
C,1,31,No balls,,ffffff,0073b7,ffffff,Jay Robbins,,4841,silver,0
C,1,29,,,,,,Jack Elliott,us,124361,bronze,0
C,1,27,,,,,,Mohamad Iskandarani,ca,460419,,0
C,1,26,KWCC,,f01f1f,101112,ffffff,Dion Black KWCC,nz,881686,gold,0
C,1,26,SSK,,ffffff,0091ff,bfbfbf,Tor Hovland,no,791777,gold,0
C,1,26,Innovation,,000000,52ff33,000000,Magnus Nyberg,se,172912,gold,0
C,1,25,[EXN],,ffffff,ee1d22,ee1d22,Chris Chapman,nz,19329,,0
C,1,23,DBR,,ffffff,213ed6,ffffff,S&oslash;ren Bagge,dk,113760,silver,0
C,1,23,,,,,,Alexandre Huot,ca,1614822,silver,0
C,1,23,,,,,,Merrill Smith (MoveDaddy.com)  C,us,204912,silver,0
C,1,21,,,,,,Kieran Scott,au,2644779,bronze,0
C,1,21,,,,,,Christian Cook,cl,1229637,bronze,0
C,1,21,,,,,,Simon B,ca,858333,,0
C,1,21,,,,,,Chad Bennett,us,80650,bronze,0
C,1,19,,,,,,Warren Mason,gb,3018183,,0
C,1,19,BRT,,ffffff,050505,ff8100,Craig Christie  (BRT Badgers),gb-sct,130703,,0
C,2,18,BRT,,ffffff,050505,ff8100,Kristy MightOn [BRT],ca,429245,,0
C,1,18,Apogee,,ffffff,0073b7,ffffff,Mike Platt (Apogee Racing),ca,307681,gold,0
C,1,18,DIRT,,29ec34,211208,df6a0d,Dale Kochevar [DIRT],us,1461266,gold,0
C,1,17,,,,,,Tino Bruni,ch,3060052,,0
C,1,17,[ ATP ],,e0ffff,008b8b,00008b,Patrick Sprague,us,1403623,,0
C,1,15,Cycling Ireland,,ffffff,008000,ffffff,D Stickman1467,ie,416356,,0
C,1,15,,,,,,David Stolz,au,2811006,,0
C,1,15,,,,,,Curtis Hobbs,ca,510034,,0
C,1,15,,,,,,Jeff Wilson (YVR) (C),ca,197739,,0
C,1,15,Team CRYO-GEN,,ffffff,009fe3,0c1e4f,Kevin Mabey,ca,835773,silver,0
C,1,13,,,,,,J Nette,ca,2209208,bronze,0
C,1,13,,,,,,Hans Fischer Sundstrup,dk,1260221,,0
C,1,13,,,,,,Mark DiDonato,us,2910091,bronze,0
C,1,13,,,,,,Michael Elvidge (B),ca,516687,,0
C,1,13,,,,,,Patrick Hartley,us,3225025,,0
C,1,11,,,,,,Markus Klassen,de,813284,,0
C,1,11,,,,,,Raffaele Savi,it,3359598,,0
C,1,11,,,,,,Pumesh Pillay,za,1459281,,0
C,1,11,,,,,,Carsten Loth,de,940557,,0
C,1,9,,,,,,Christopher Harris,us,1134529,,0
C,1,9,BRT,,ffffff,050505,ff8100,Kim O&#039;Neill [BRT],gb,83416,,0
C,1,9,,,,,,Koenraad Swinnen,be,1784592,,0
C,1,9,,,,,,Sylvain Trepanier,ca,1491972,,0
C,1,9,,,,,,Martin Bru&eacute;r,se,58393,,0
C,1,9,,,,,,Baron Hesse,us,516357,,0
C,1,9,,,,,,Mike Elmer (COS),us,1485099,,0
C,1,7,,,,,,Matthew Long,,123671,,0
C,1,7,BMPRO,,120303,ffff00,2b0a0a,Marco Fabiano (BMPRO-C),it,191464,,0
C,1,7,,,,,,Daan De Mil,be,1458660,,0
C,1,7,,,,,,Scott Farris,us,1178619,,0
C,1,6,,,,,,Niklas Seitler,de,1378490,,0
C,1,5,Equipe JZQc,,ffffff,003399,ffffff,Harold Dallaire5071,ca,2924210,,0
C,1,5,BRT,,ffffff,050505,ff8100,Stephanie Coulson (BRT),au,419329,,0
C,1,5,,,,,,T yler Durden,us,3290829,,0
C,1,5,,,,,,. Guten Tag(&#128029;Be Herd),be,1522304,,0
C,1,5,,,,,,Armin Willburger,de,545392,,0
C,1,5,,,,,,Roxanne Smith 8684,us,255583,,0
C,1,5,,,,,,Luc Levez,be,1927308,,0
C,1,4,,,,,,Richard Newby,gb-wls,3455855,,0
C,1,4,,,,,,Christer Karlsson,no,565226,,0
C,1,4,,,,,,Evan Gossell 2539,us,155722,,0
C,1,3,BEER,,000000,ffd600,ff2323,Rejean Lehoux_JZQc_VP,ca,1643143,,0
C,1,3,FF.DD.U,,000000,ef7f1a,000000,Marvin Mateo,pe,773125,,0
C,1,2,,,,,,Tony Allen 9894,gb,2703270,,0
C,1,2,ZESP,,000000,fabd00,ff0d01,Richy. Bru [ZESP],es,1103302,,0
C,1,2,BRT,,ffffff,050505,ff8100,Victor Tse (BRT Dokota),us,2275971,,0
D,5,17,,,,,,Robert Goulding Vcc,gb,979926,silver bronze,0
D,1,10,,,,,,Benjamin Wolin 4327,us,3020009,gold,0
D,1,10,,,,,,Kat&oacute; &Aacute;rp&aacute;d,hu,2852049,gold,0
D,1,10,TBR Racing,,ffffff,0073b7,ffffff,Ann Fleming (TBR),us,2858407,gold,0
D,1,10,Dutch Diesel Cycling,,ffffff,ef7124,23398f,Julie Boyenger Stuart (DD-C),us,110419,gold,0
D,1,10,,,,,,Diogo Francisco,us,3229265,gold,0
D,1,10,,,,,,C Glupker,us,114726,gold,0
D,1,10,,,,,,Henning Maagerud,no,506776,gold,0
D,1,7,TeamNL,,ffffff,ffa500,ffa500,TdB - (Team NL D) &#9419;,nl,233865,silver,0
D,1,7,,,,,,Billy Struble,us,409365,silver,0
D,1,7,Team CRYO-GEN,,ffffff,009fe3,0c1e4f,Edgar Garcia,us,2667888,silver,0
D,1,7,,,,,,Mike Zacharzewski,de,3002806,silver,0
D,1,7,Vixen/Fox,,7409a6,f79d4b,ffffff,Jason Strandberg (VFox),us,597788,silver,0
D,1,5,,,,,,Massimo Santoni,it,1437540,bronze,0
D,1,5,Equipe JZQc,,ffffff,003399,ffffff,Stephane Poirier,ca,591657,bronze,0
D,1,5,,,,,,Sean Cannavan3448,gb,1317206,bronze,0
D,1,5,HWCC,,cf1,0073b7,ffffff,Clare Smith (HWCC),gb,2103481,bronze,0
D,1,3,,,,,,Joel Kravatz,us,3433306,,0
D,1,3,,,,,,Marius Karlsen,no,2978333,,0
D,1,1,BRT,,ffffff,050505,ff8100,t kelly,us,820761,,0
